1	17	23.535175336506228
2	17	4.941930203863012
3	18	0.4860765925991507
4	19	-0.6124742227160686
5	19	-0.9057949537959549
6	20	-0.9739558575552493
7	20	-0.992911743591459
8	21	-0.9973796989060622
9	22	-0.9984149926563355
10	22	-0.9988224348291148
11	23	-0.9988955389372643
12	23	-0.9987355547597796
13	24	-0.9989249634069752
14	25	-0.998931522455957
15	25	-0.9988803433197625
16	26	-0.9990276643391354
17	27	-0.9988878600638338
18	27	-0.9989699736022161
19	28	-0.9989699760630484
20	28	-0.9988878714682994
21	29	-0.9990277193242536
22	30	-0.9988804818375803
23	30	-0.9989322137591312
24	31	-0.9989271285204951
25	32	-0.9987426213256211
26	32	-0.9989269607233093
27	33	-0.9989315150873859
28	33	-0.9988775036581891
29	34	-0.9990203105342401
30	35	-0.9988775037618064
31	35	-0.9989315150386509
32	36	-0.9989269607679848
33	36	-0.998742621265898
34	37	-0.9989271285664787
35	38	-0.9989322138935794
36	38	-0.9988804817585488
37	39	-0.9990277197189904
38	40	-0.9988878718152029
39	40	-0.9989699790362123
40	41	-0.9989699791047744
41	41	-0.99888787180539
42	42	-0.9990277199582536
43	43	-0.9988804824506964
44	43	-0.9989322164212515
45	44	-0.9989271380071819
46	45	-0.9987426623782456
47	45	-0.9989271379681008
48	46	-0.998932216507683
49	46	-0.9988804823654602
50	47	-0.9990277199673983
51	48	-0.998887871917169
52	48	-0.998969979053578
53	49	-0.998969979092544
54	49	-0.9988878717053356
55	50	-0.999027719700682
56	51	-0.9988804818506822
57	51	-0.9989322138148744
58	52	-0.9989271285991075
59	53	-0.998742621420865
60	53	-0.9989269607315305
61	54	-0.9989315151055058
62	54	-0.9988775036531854
63	55	-0.9990203105337243
64	56	-0.9988775037665605
65	56	-0.9989315150423733
66	57	-0.9989269607756889
67	57	-0.9987426212512495
68	58	-0.9989271285516987
69	59	-0.9989322139006043
70	59	-0.9988804817515038
71	60	-0.9990277197151795
72	61	-0.9988878718194183
73	61	-0.9989699790159114
74	62	-0.9989699790733653
75	62	-0.9988878716972911
76	63	-0.9990277196776628
77	64	-0.9988804818390549
78	64	-0.9989322136271661
79	65	-0.9989271284045733
80	66	-0.9987426213373936
81	66	-0.998926959396788
82	67	-0.998931513095016
83	67	-0.9988775004050028
84	68	-0.9990202923898244
85	69	-0.9988774667908571
86	69	-0.9989313135500533
87	70	-0.9989263862656431
88	70	-0.9987403303703843
89	71	-0.998919179618001
90	72	-0.9989058920813902
91	72	-0.9987696018776218
92	73	-0.9986393001744367
93	74	-0.997494612460431
94	74	-0.9931213355006803
95	75	-0.9773752451467006
96	75	-0.9093283469102227
97	76	-0.6579909639008595
98	77	0.34720189970960846
99	77	4.542464076318692
100	78	21.675045855237222
