-3.078760800517997,11.49555367983885+1.0164217753078492*^-15*I
-3.078760800517997,11.450198666463962+1.5810917555014644*^-15*I
-3.078760800517997,-11.345821298555068-1.0063854631990392*^-15*I
-3.078760800517997,-11.293222982112258-9.753727638225508*^-16*I
-3.078760800517997,11.233405328589262+1.2261208418423126*^-15*I
-3.078760800517997,-11.184359671431416-2.7569679103285526*^-15*I
-3.078760800517997,11.1055741847876-3.2007221478352896*^-16*I
-3.078760800517997,-11.07909268015322+1.1354945260809185*^-15*I
-3.078760800517997,11.004120005864078+2.0341739218464305*^-15*I
-3.078760800517997,-10.955871736200809-5.333956152712674*^-15*I
-3.078760800517997,-10.912102887238406-4.170975884863698*^-15*I
-3.078760800517997,10.884088834743368-2.1787907646253837*^-15*I
-3.078760800517997,-10.769349197601228+8.431279839245692*^-16*I
-3.078760800517997,10.752612557107998-2.6203086786273544*^-15*I
-3.078760800517997,-10.708754656487853-1.2697555077871489*^-15*I
-3.078760800517997,-10.576734427173813-9.358452953955722*^-16*I
-3.078760800517997,10.555901500793244+2.849476851276576*^-15*I
-3.078760800517997,10.4792201189508-1.6617686328810786*^-15*I
-3.078760800517997,10.404980954991045+1.5762614469678885*^-15*I
-3.078760800517997,10.277669798301973-3.876321227100682*^-15*I
-3.078760800517997,-10.275339850105398-1.3876431409579582*^-15*I
-3.078760800517997,10.210626699442697+1.5437013480734748*^-15*I
-3.078760800517997,-10.100203920749756+4.309250392923596*^-15*I
-3.078760800517997,10.019502499193479-7.798581192999576*^-16*I
-3.078760800517997,9.980507960572746+2.7626331136910095*^-15*I
-3.078760800517997,-9.97886227983236+1.6170200049107603*^-17*I
-3.078760800517997,-9.797213899807721+3.4371322829756266*^-15*I
-3.078760800517997,9.721062655447037+1.2433501756088616*^-16*I
-3.078760800517997,-9.668824433196503-2.1462626229188304*^-16*I
-3.078760800517997,9.54167242131234+2.5253417290550084*^-15*I
-3.078760800517997,-9.4527188581257+2.2294692722100708*^-15*I
-3.078760800517997,9.364687869591245-6.462966002402771*^-16*I
-3.078760800517997,-9.342350053364745+4.540226614773759*^-16*I
-3.078760800517997,-9.244429100321469+2.4313456719190473*^-15*I
-3.078760800517997,9.23138110126656+1.047866406473498*^-15*I
-3.078760800517997,9.209343515623042-2.0764740081857587*^-16*I
-3.078760800517997,-9.1598185589199-5.077587157064775*^-16*I
-3.078760800517997,9.124643656146691-3.1761017762201984*^-15*I
-3.078760800517997,9.079702131656616-1.7753935707048531*^-15*I
-3.078760800517997,-9.07452050778398-3.3636824367205583*^-15*I
-3.078760800517997,-8.971776007636173+2.7586167487549586*^-15*I
-3.078760800517997,8.909992238109007+2.13983765049071*^-15*I
-3.078760800517997,-8.764244060192993+3.037627940789579*^-15*I
-3.078760800517997,8.71729792487601-7.873093884126709*^-16*I
-3.078760800517997,-8.661596220394877-2.311662697660388*^-15*I
-3.078760800517997,8.603332830417944-1.701941693487141*^-15*I
-3.078760800517997,-8.506427275619473+1.6562371859614595*^-15*I
-3.078760800517997,8.494515339996363-2.1608758862337876*^-15*I
-3.078760800517997,8.42715516538979-4.599620238290463*^-16*I
-3.078760800517997,-8.385051999271816+6.793497897278146*^-16*I
-3.078760800517997,-8.276215391361966+6.659830276978658*^-16*I
-3.078760800517997,-8.244779388463296+4.566933089653508*^-17*I
-3.078760800517997,8.175392875562997-5.0627869485851166*^-15*I
-3.078760800517997,-8.113729971819454-2.6705584064085487*^-15*I
-3.078760800517997,7.970204025982664-3.251310309657783*^-15*I
-3.078760800517997,-7.96021511765575+5.070790370513956*^-16*I
-3.078760800517997,7.828635727741271+1.3316456664105242*^-15*I
-3.078760800517997,7.717172879241226+2.111128700929921*^-15*I
-3.078760800517997,7.652173428633697+1.1708205838715093*^-15*I
-3.078760800517997,-7.563055686545834+4.005948479376774*^-15*I
-3.078760800517997,7.4631969168007295+1.309461600371088*^-16*I
-3.078760800517997,-7.338026259181408-1.2019607555177284*^-15*I
-3.078760800517997,7.271604488512768-2.672369988371399*^-15*I
-3.078760800517997,-7.235613358373831+1.4073898063850836*^-15*I
-3.078760800517997,-7.2109323548709+7.178676579827528*^-16*I
-3.078760800517997,-7.14991070409738+5.1992904558733495*^-15*I
-3.078760800517997,-6.999732322010613+4.699099951892136*^-16*I
-3.078760800517997,-6.95604175815904-4.0402189986773486*^-16*I
-3.078760800517997,6.864398997531838+1.1773905739263075*^-15*I
-3.078760800517997,-6.717852506120296-2.9231229606098994*^-15*I
-3.078760800517997,6.490962244983268-1.2508313606362382*^-15*I
-3.078760800517997,-6.288463348598211+7.822368047647733*^-16*I
-3.078760800517997,6.060943365765037+4.286455946473512*^-16*I
-3.078760800517997,-5.860930906305018+2.86522970215634*^-15*I
-3.078760800517997,5.627713072135064+5.458348150928373*^-16*I
-3.078760800517997,-5.40021762620337+1.7115512340321144*^-15*I
-3.078760800517997,5.213010556150203+1.62523978325876*^-16*I
-3.078760800517997,-4.995948846831937-1.6142435944373946*^-16*I
-3.078760800517997,4.893186272282353-3.0155531308703093*^-15*I
-3.078760800517997,4.643903885680506-7.929351523434854*^-16*I
-3.078760800517997,-4.590913309989689+1.943584681270044*^-15*I
-3.078760800517997,4.32737940833876+8.278962774980497*^-18*I
-3.078760800517997,-4.196340358351381-2.03651783546387*^-15*I
-3.078760800517997,4.0433459992994925+9.262715608780486*^-16*I
-3.078760800517997,-3.885750853795724-1.4792139550613492*^-15*I
-3.078760800517997,3.8240163160585854+1.4792699547067706*^-15*I
-3.078760800517997,3.7878338300717713+7.465325779962325*^-16*I
-3.078760800517997,3.7692835494341965+4.648413362843149*^-15*I
-3.078760800517997,3.6827905075063097+2.6020724943725964*^-17*I
-3.078760800517997,-3.6771952829146484+5.600433197583077*^-15*I
-3.078760800517997,3.627228353203738-1.024682161119616*^-15*I
-3.078760800517997,3.543013758884909+8.270006513493555*^-16*I
-3.078760800517997,3.4832658183078395+7.284520710653709*^-16*I
-3.078760800517997,-3.465720032230573+2.4904962266413667*^-15*I
-3.078760800517997,-3.403569584644287-1.6675564766701872*^-20*I
-3.078760800517997,-3.3768924507819165+3.463110584464114*^-16*I
-3.078760800517997,3.345689709835228-5.307245846408194*^-16*I
-3.078760800517997,3.3039326065128427+3.1203378543518994*^-17*I
-3.078760800517997,-3.2447561144944617-6.522596912628064*^-17*I
-3.078760800517997,3.1950750134673367-1.039392763906786*^-15*I
-3.078760800517997,-3.1895076459207212+9.575124880540308*^-16*I
-3.078760800517997,3.1855779880335087-7.906904718823351*^-16*I
-3.078760800517997,-3.0368577683228155-4.239422133846444*^-16*I
-3.078760800517997,-2.9812661200551274+8.905711950865055*^-16*I
-3.078760800517997,-2.8354828658911337-2.2048643508964115*^-15*I
-3.078760800517997,-2.7983007903231694+1.1415377301571656*^-15*I
-3.078760800517997,-2.6890618830558446-1.4262430848486571*^-15*I
-3.078760800517997,-2.675223109333306+3.915562157928113*^-16*I
-3.078760800517997,1.7511196732944718+2.562756671982777*^-15*I
-3.015928947446201,-445.1270181302354-5.176184966927229*^-13*I
-3.015928947446201,115.43019250935905-1.0960176672570248*^-13*I
-3.015928947446201,-77.59885098019514-9.839052576542223*^-14*I
-3.015928947446201,44.97828003360224-1.314232518252515*^-15*I
-3.015928947446201,-37.563390670662486-1.4435164845889054*^-14*I
-3.015928947446201,28.299090106802424-5.525460870037226*^-15*I
-3.015928947446201,-24.43449652966625+7.84016231509645*^-15*I
-3.015928947446201,20.951312184750027-3.272593910320648*^-15*I
-3.015928947446201,-19.118407563445057-7.284068069617735*^-15*I
-3.015928947446201,18.235493403258126+3.552739072379664*^-15*I
-3.015928947446201,17.625483629550175-1.6677373020459325*^-15*I
-3.015928947446201,-17.553844171666213+5.036715793338341*^-16*I
-3.015928947446201,17.51168749787435+3.1395747669993117*^-15*I
-3.015928947446201,17.496421732038772+4.0936605576933765*^-15*I
-3.015928947446201,17.480878974380932-2.677324597832437*^-17*I
-3.015928947446201,17.471057633000115+5.794263897244237*^-15*I
-3.015928947446201,-17.422360420196032-3.346150696448603*^-15*I
-3.015928947446201,-17.3893812722738-5.512903219961156*^-15*I
-3.015928947446201,-17.36871111901814-3.0842538584460202*^-15*I
-3.015928947446201,-17.294600158943176-1.7000971073700736*^-16*I
-3.015928947446201,-17.16193441219972-6.755772046552782*^-15*I
-3.015928947446201,17.133086540701974-6.217167536218461*^-15*I
-3.015928947446201,-17.12949677083719+4.602984109114944*^-15*I
-3.015928947446201,-17.08418479373952-6.482361992160359*^-15*I
-3.015928947446201,16.37946903351524+1.3179456166711597*^-15*I
-3.015928947446201,16.35349016357518+2.2003788674973998*^-15*I
-3.015928947446201,-16.148817249318938+5.916028404510504*^-17*I
-3.015928947446201,-16.0737185249529-6.785715855270566*^-15*I
-3.015928947446201,-16.01780330224048-3.347567595600052*^-15*I
-3.015928947446201,15.950711438880347-1.0731444397020012*^-16*I
-3.015928947446201,15.772159583642345+4.239167852692887*^-15*I
-3.015928947446201,-15.333934017531394-1.8756918105674304*^-15*I
-3.015928947446201,15.232959506435076+1.2620483654795988*^-15*I
-3.015928947446201,-14.68144852483393+8.385751700862126*^-16*I
-3.015928947446201,14.618316253091889-2.628049432743119*^-15*I
-3.015928947446201,14.298017763537072-1.6395245147358922*^-16*I
-3.015928947446201,-14.200637488493923-7.268048322884534*^-16*I
-3.015928947446201,14.077670612342645-1.4835807449897846*^-15*I
-3.015928947446201,-13.967367417249532-1.6977332301955985*^-15*I
-3.015928947446201,13.918436892315562-5.147257609906474*^-15*I
-3.015928947446201,13.789006632069803+4.094151762195871*^-15*I
-3.015928947446201,-13.758701745960396-3.0074632134419934*^-15*I
-3.015928947446201,13.588776590313802+2.775040713666679*^-15*I
-3.015928947446201,-13.584034870477705-8.024641240395385*^-17*I
-3.015928947446201,-13.502471252032315-2.9237776403573654*^-15*I
-3.015928947446201,13.16806755344146+3.0787499065681806*^-16*I
-3.015928947446201,13.038663932908598+1.5231493691652316*^-15*I
-3.015928947446201,-12.975581432267107-3.1918284319796886*^-15*I
-3.015928947446201,12.773287455064644+1.72572840018211*^-15*I
-3.015928947446201,-12.70792745106222-8.798142714580759*^-16*I
-3.015928947446201,12.530959644953706-3.651577157015225*^-15*I
-3.015928947446201,-12.494574856386283+3.58127041140253*^-15*I
-3.015928947446201,-12.38014833224804-8.440736131382926*^-16*I
-3.015928947446201,-11.952244400304886+2.5904798434507555*^-15*I
-3.015928947446201,11.934167053843131-3.95510260572182*^-15*I
-3.015928947446201,-11.723833753287755+3.718960542398062*^-15*I
-3.015928947446201,11.711239505564727+1.1639233979328476*^-15*I
-3.015928947446201,11.503514240905758+1.5753062589292914*^-15*I
-3.015928947446201,11.458061201527862+8.663096627632933*^-16*I
-3.015928947446201,-11.354120740852263+4.7939032256364335*^-15*I
-3.015928947446201,-11.301087034138082-1.1721114618517018*^-15*I
-3.015928947446201,11.241125297271124+5.343510758176177*^-15*I
-3.015928947446201,-11.189665656108769-4.002695216901674*^-15*I
-3.015928947446201,11.114794193323055-1.1657944572357014*^-15*I
-3.015928947446201,-11.087272585460978-5.97968844556229*^-16*I
-3.015928947446201,11.014588202519208-2.7206359615207395*^-15*I
-3.015928947446201,-10.965651479791564+5.997120617676667*^-17*I
-3.015928947446201,-10.922865901480183+2.147118176645112*^-15*I
-3.015928947446201,10.894061953927286-2.79419593123506*^-15*I
-3.015928947446201,-10.778237125802706+4.897929793878381*^-16*I
-3.015928947446201,10.762858835447485+8.567514363515221*^-17*I
-3.015928947446201,-10.718542370876298-2.3272338833153247*^-15*I
-3.015928947446201,-10.58603061248086-1.830991278937618*^-15*I
-3.015928947446201,10.565433348225374+2.073549850485749*^-15*I
-3.015928947446201,10.489487345526392+1.8915739712538204*^-15*I
-3.015928947446201,10.415480231363976-1.7789371919017742*^-15*I
-3.015928947446201,10.287899578711123+8.761873996530905*^-16*I
-3.015928947446201,-10.286529849895201-3.014026883099266*^-16*I
-3.015928947446201,10.218522236837421-2.1167028248837213*^-15*I
-3.015928947446201,-10.108446377064933+3.763445774526783*^-15*I
-3.015928947446201,10.028769744556845+2.8777950190253383*^-15*I
-3.015928947446201,-9.98444496047476-4.44061737468939*^-15*I
-3.015928947446201,9.983194562978298-1.1934369775576427*^-15*I
-3.015928947446201,-9.802544660738675-9.190942511167022*^-16*I
-3.015928947446201,9.729439538498427+1.0214847131632787*^-15*I
-3.015928947446201,-9.674819808085294-7.92293830884604*^-15*I
-3.015928947446201,9.547489498178944+2.717349511727671*^-16*I
-3.015928947446201,-9.457325230767124-1.8364127903556146*^-15*I
-3.015928947446201,9.370030917431809-2.9332681848661646*^-15*I
-3.015928947446201,-9.34821639105384-4.086699656497069*^-15*I
-3.015928947446201,-9.25489471691202+2.2306609340869204*^-16*I
-3.015928947446201,9.240184719993744-1.0584429006511833*^-15*I
-3.015928947446201,9.219662299534937+7.144881406731663*^-16*I
-3.015928947446201,-9.16991310565803-2.5683669382022157*^-15*I
-3.015928947446201,9.134729981449281-1.3130391837684933*^-15*I
-3.015928947446201,9.085789618598955+1.3055876920143626*^-15*I
-3.015928947446201,-9.084745527286778+1.762704042233197*^-15*I
-3.015928947446201,-8.974610569735566+3.180024440065192*^-16*I
-3.015928947446201,8.913442729062423+3.8434206742753817*^-16*I
-3.015928947446201,-8.76475159369705-1.751383937261244*^-15*I
-3.015928947446201,8.727032175253843+5.396242619770174*^-16*I
-3.015928947446201,-8.669534785835907-1.849101655562236*^-15*I
-3.015928947446201,8.609838681669912-4.1129429832594973*^-16*I
-3.015928947446201,-8.513205473688378+3.225112167115268*^-15*I
-3.015928947446201,8.503220922479327+5.305581809275672*^-15*I
