-3.141592653589793	-184.91978622764904+6.841067303144784*^-13*I
-3.141592653589793	184.9197862276472+1.1577224154470386*^-12*I
-3.141592653589793	56.75247368824805+7.943050550697639*^-14*I
-3.141592653589793	-56.75247368824765+6.31512971286696*^-14*I
-3.141592653589793	-34.818032932569764-1.7920612788077514*^-14*I
-3.141592653589793	34.81803293256969+1.509051443959698*^-15*I
-3.141592653589793	-24.611389657876533+2.012143198033029*^-14*I
-3.141592653589793	24.61138965787651+1.7311900990575301*^-15*I
-3.141592653589793	-21.864624679541464+4.588549536247378*^-17*I
-3.141592653589793	21.864624679541098-5.565691137881042*^-16*I
-3.141592653589793	21.800119004897915+2.5890447575129732*^-17*I
-3.141592653589793	-21.8001190048978+3.9957069611140417*^-16*I
-3.141592653589793	21.696274917828-4.57760363754011*^-16*I
-3.141592653589793	-21.69627491782791-2.074725120178456*^-16*I
-3.141592653589793	21.56081634609756+1.1839283381429687*^-16*I
-3.141592653589793	-21.560816346097496-1.9086704579374555*^-16*I
-3.141592653589793	21.526320823550495+1.9387970535096733*^-16*I
-3.141592653589793	-21.526320823550492+1.517884639680965*^-16*I
-3.141592653589793	-21.463807547058057+9.249487020413746*^-16*I
-3.141592653589793	21.463807547058057-3.3310337371753274*^-17*I
-3.141592653589793	-21.388994878274108-1.0556849655656954*^-15*I
-3.141592653589793	21.38899487827399+1.0392916861506719*^-16*I
-3.141592653589793	-21.34230162667905+7.53455698580341*^-16*I
-3.141592653589793	21.34230162667892-1.118001514421352*^-16*I
-3.141592653589793	-21.21245253711002+4.875833092106082*^-15*I
-3.141592653589793	21.212452537109918-2.3583720144553962*^-15*I
-3.141592653589793	-21.16707896741604+2.2189504242391675*^-15*I
-3.141592653589793	21.16707896741596-1.033848225643547*^-15*I
-3.141592653589793	21.01861606467844+1.1399078469293243*^-16*I
-3.141592653589793	-21.018616064678397+1.3906678097367121*^-15*I
-3.141592653589793	20.97747647524981+4.0541403449878995*^-16*I
-3.141592653589793	-20.977476475249755-3.623046802538894*^-15*I
-3.141592653589793	-20.94915706006429-4.693926596650328*^-15*I
-3.141592653589793	20.949157060064163-3.0304790507497745*^-15*I
-3.141592653589793	20.89591628077163-2.3284076153590007*^-15*I
-3.141592653589793	-20.89591628077161-2.1126279957798657*^-15*I
-3.141592653589793	20.84279410071328+3.584027238875666*^-15*I
-3.141592653589793	-20.84279410071326-6.644636503690938*^-16*I
-3.141592653589793	-20.751453063542673+2.9672382298237547*^-15*I
-3.141592653589793	20.751453063542417-3.365555003589703*^-16*I
-3.141592653589793	20.700403160792547+7.69199635558502*^-16*I
-3.141592653589793	-20.700403160792533-1.0819947676394432*^-16*I
-3.141592653589793	20.643930206981878+6.817955933790094*^-15*I
-3.141592653589793	-20.64393020698168-3.968335202376454*^-15*I
-3.141592653589793	-20.553863666661286-3.2426515322150385*^-16*I
-3.141592653589793	20.553863666661087+4.142029153192799*^-15*I
-3.141592653589793	-20.450560710893622+1.4005818148401754*^-15*I
-3.141592653589793	20.450560710893562+1.8613998482807308*^-15*I
-3.141592653589793	20.418164375968907-4.595826203716149*^-15*I
-3.141592653589793	-20.41816437596873+1.2122941146409571*^-15*I
-3.141592653589793	-20.30740407702592+2.5188481385245043*^-16*I
-3.141592653589793	20.30740407702584+1.5742975349574954*^-15*I
-3.141592653589793	20.268589866180758-2.3547301983688694*^-15*I
-3.141592653589793	-20.268589866180612-4.3956132359572895*^-17*I
-3.141592653589793	20.20397966869843-1.0403051535155565*^-15*I
-3.141592653589793	-20.203979668698295+3.907005114512591*^-15*I
-3.141592653589793	20.176325903728493-7.57068907963181*^-16*I
-3.141592653589793	-20.176325903728443+2.572328384521078*^-15*I
-3.141592653589793	20.142297875231478-2.0870331824347105*^-15*I
-3.141592653589793	-20.142297875231367+2.106419349139423*^-15*I
-3.141592653589793	20.06219742836743-1.7763572502614333*^-15*I
-3.141592653589793	-20.062197428367384-3.203737628013932*^-15*I
-3.141592653589793	-20.015899926560476+3.563951539011751*^-15*I
-3.141592653589793	20.01589992656046+2.7462909518911255*^-19*I
-3.141592653589793	-19.953933505333357-1.332508870023257*^-15*I
-3.141592653589793	19.95393350533329-6.36360436472588*^-16*I
-3.141592653589793	-19.851018528634608+6.539342277190942*^-15*I
-3.141592653589793	19.85101852863447+9.543654000694044*^-16*I
-3.141592653589793	-19.80818147384701+5.237527811382049*^-15*I
-3.141592653589793	19.808181473846766+1.601925160423081*^-15*I
-3.141592653589793	-19.75324742898055-3.553734212509877*^-15*I
-3.141592653589793	19.7532474289803-7.345496828382418*^-16*I
-3.141592653589793	-19.709178244845507-2.9798844809014564*^-15*I
-3.141592653589793	19.709178244845457-8.695765971767658*^-16*I
-3.141592653589793	-19.62619903616786-8.628360295209449*^-16*I
-3.141592653589793	19.62619903616779+1.0720821783694764*^-18*I
-3.141592653589793	-19.499093827168867+2.9605327201513054*^-15*I
-3.141592653589793	19.499093827168675-9.587076418073663*^-16*I
-3.141592653589793	19.466397085912753+2.8566059117596513*^-15*I
-3.141592653589793	-19.466397085912707+9.475895175152593*^-16*I
-3.141592653589793	-19.42286051743961+4.119376299791318*^-15*I
-3.141592653589793	19.42286051743952+4.993329764003854*^-16*I
-3.141592653589793	-19.32315989560881-1.4681439098661782*^-16*I
-3.141592653589793	19.323159895608786+2.726289808171814*^-15*I
-3.141592653589793	-19.2953842499736+1.6123919927995622*^-15*I
-3.141592653589793	19.295384249973527+4.3686799933172*^-15*I
-3.141592653589793	-19.232856063188613-8.18721617228031*^-18*I
-3.141592653589793	19.232856063188507+4.817705374644067*^-17*I
-3.141592653589793	19.18312295683261-1.776413157207038*^-15*I
-3.141592653589793	-19.183122956832374-6.090412099725071*^-19*I
-3.141592653589793	-19.14505083386465-4.231413493220052*^-16*I
-3.141592653589793	19.145050833864605+2.319838997497004*^-15*I
-3.141592653589793	-19.109924312418727-5.327363805087465*^-15*I
-3.141592653589793	19.10992431241853-2.319834886046469*^-15*I
-3.141592653589793	19.04909946243888+5.165259458690246*^-15*I
-3.141592653589793	-19.04909946243883-3.4689311740921472*^-15*I
-3.141592653589793	19.006295275845577+2.484873884474235*^-15*I
-3.141592653589793	-19.006295275845556+2.8768238618866142*^-18*I
-3.141592653589793	-18.948167180462047+2.701233222732255*^-15*I
-3.141592653589793	18.94816718046204-7.274466106107014*^-16*I
-3.141592653589793	-18.85061634237521-3.5523987689467663*^-15*I
-3.141592653589793	18.85061634237517+1.1929632963383145*^-15*I
-3.141592653589793	18.805304046281385-3.629611528031705*^-15*I
-3.141592653589793	-18.805304046281346+7.068811680092402*^-16*I
-3.141592653589793	-18.73840414745926-4.846360656537604*^-20*I
-3.141592653589793	18.738404147459192+5.296730296762825*^-15*I
-3.141592653589793	-18.704945993898992+7.003015669178296*^-15*I
-3.141592653589793	18.70494599389889-3.520281798314826*^-15*I
-3.141592653589793	18.67240557342613+5.052597365690603*^-15*I
