-3.141592653589793	-942.4277659056601-7.514067804073956*^-12*I
-3.141592653589793	155.66354907107547-5.760593016133258*^-13*I
-3.141592653589793	-101.00525445626336-1.443383665316593*^-14*I
-3.141592653589793	43.79707701294648-4.448816146305821*^-14*I
-3.141592653589793	-43.3550481355851+4.982065728360217*^-14*I
-3.141592653589793	37.14183513052761+1.3225150651950695*^-14*I
-3.141592653589793	-31.758441151617948+2.9636962978730604*^-14*I
-3.141592653589793	-21.849335521705427-7.265094663250252*^-17*I
-3.141592653589793	21.844590921060366-1.9835724070903374*^-16*I
-3.141592653589793	-21.795568427921573+1.4585032280623589*^-16*I
-3.141592653589793	21.790769068976406-2.1677265832410527*^-16*I
-3.141592653589793	-21.710337048028833-4.578525852771139*^-17*I
-3.141592653589793	21.70495452297215-1.4510100783306499*^-15*I
-3.141592653589793	-21.597346515001124+6.595302865991717*^-16*I
-3.141592653589793	21.59344268152187+2.2827969837112247*^-16*I
-3.141592653589793	-21.48000338666686+2.522185803646148*^-17*I
-3.141592653589793	21.47949102982248+2.0771432805110922*^-15*I
-3.141592653589793	-21.46988832386268+8.803341178908449*^-16*I
-3.141592653589793	21.466895912628924-3.1816234435560147*^-16*I
-3.141592653589793	-21.38892815891647+3.5459131585445077*^-15*I
-3.141592653589793	21.388485883486805-2.916114135579265*^-16*I
-3.141592653589793	-21.334329360124386-2.6868649774261523*^-15*I
-3.141592653589793	21.331586969730882-8.881935775488193*^-16*I
-3.141592653589793	21.241212641930524+6.577458846729327*^-15*I
-3.141592653589793	-21.2392966445722+4.318130297015725*^-15*I
-3.141592653589793	21.172589863214633-6.201948430669508*^-16*I
-3.141592653589793	-21.171713440170834+2.156599847562851*^-15*I
-3.141592653589793	-21.050284986841135-2.5442970392151964*^-16*I
-3.141592653589793	21.048458343125453+4.944304200217646*^-16*I
-3.141592653589793	-20.99010731042573-2.3999952450152327*^-16*I
-3.141592653589793	20.98815409967862+4.534684290683513*^-16*I
-3.141592653589793	20.930740809332995-4.248734291195203*^-16*I
-3.141592653589793	-20.925764646159198+1.2169991371752303*^-15*I
-3.141592653589793	20.87119348703974+5.300773652139692*^-15*I
-3.141592653589793	-20.85739203373413+3.4392359526418954*^-15*I
-3.141592653589793	20.834378255043255+4.277333587403888*^-15*I
-3.141592653589793	-20.825152291349344-5.5747669822987906*^-15*I
-3.141592653589793	20.781269703272045+6.610287080292354*^-16*I
-3.141592653589793	-20.780439464314036-8.004830017788875*^-15*I
-3.141592653589793	20.736704627144785-2.705765095288933*^-16*I
-3.141592653589793	-20.708731268740873-8.396526881268464*^-16*I
-3.141592653589793	20.62156261741183-8.282778459694983*^-16*I
-3.141592653589793	-20.609481031823233-5.763499724511752*^-17*I
-3.141592653589793	20.58254551968311+1.7471605091003484*^-15*I
-3.141592653589793	-20.558529566761734+2.877747539031674*^-17*I
-3.141592653589793	20.51242599963189-3.189760273941136*^-16*I
-3.141592653589793	-20.504194510078534-1.3617436424974967*^-17*I
-3.141592653589793	20.388685643685715+1.562357816908198*^-15*I
-3.141592653589793	-20.37772874383087-9.865730811749827*^-16*I
-3.141592653589793	-20.300667007839653+2.268359037917473*^-15*I
-3.141592653589793	20.299219899454172+3.4806329412921808*^-15*I
-3.141592653589793	20.271467912260945-2.6503480227167926*^-16*I
-3.141592653589793	-20.25788689243044-2.070221879104212*^-15*I
-3.141592653589793	20.20238902751599+9.697337372664857*^-16*I
-3.141592653589793	-20.184766763015087-7.196086359401975*^-15*I
-3.141592653589793	20.166945637026082+3.561322376427487*^-15*I
-3.141592653589793	-20.135475962732396+4.752661857682177*^-19*I
-3.141592653589793	20.130162445691308+3.3891547999114876*^-15*I
-3.141592653589793	20.101648865088208+4.541973773810335*^-15*I
-3.141592653589793	-20.084938704390364+1.4801684634771246*^-15*I
-3.141592653589793	-20.030210147711806+1.3325852867849754*^-15*I
-3.141592653589793	20.00577935664486-3.41949258987653*^-15*I
-3.141592653589793	19.98882243713532-1.0415466188674696*^-15*I
-3.141592653589793	-19.98422347237501-3.5516801151200155*^-15*I
-3.141592653589793	-19.959603263478744+3.601132605103974*^-15*I
-3.141592653589793	19.941107337032218-1.2302277415455373*^-16*I
-3.141592653589793	-19.848634329257067+8.878858227157782*^-16*I
-3.141592653589793	19.811924777836218+1.7755031138574204*^-15*I
-3.141592653589793	-19.794370470683774+6.881649186569802*^-19*I
-3.141592653589793	19.716141779798964+9.79676632138101*^-16*I
-3.141592653589793	-19.70141465428887+2.1402055167567492*^-15*I
-3.141592653589793	-19.69483984450691-1.810677524685591*^-15*I
-3.141592653589793	19.68276770198984-5.63213728348957*^-15*I
-3.141592653589793	19.640310362920513-3.643412735054967*^-15*I
-3.141592653589793	-19.598972062483153-2.7838799289091965*^-15*I
-3.141592653589793	19.515796299341687+3.531410191731783*^-15*I
-3.141592653589793	-19.510018649241033-1.7718804566415632*^-15*I
-3.141592653589793	19.449093453797573+8.461455897069397*^-15*I
-3.141592653589793	19.410514433079957+8.270926975179575*^-15*I
-3.141592653589793	-19.395253589523136+5.722317928875038*^-16*I
-3.141592653589793	-19.37871272425821+3.565864024540659*^-15*I
-3.141592653589793	19.373549209116806+2.6649386922033225*^-15*I
-3.141592653589793	19.325489127363838+1.0665576761417655*^-14*I
-3.141592653589793	-19.318884168401635-2.3033432009927174*^-15*I
-3.141592653589793	19.289730589097132+2.853392610661314*^-15*I
-3.141592653589793	-19.255262510420227+7.40083240541028*^-15*I
-3.141592653589793	19.24135444269388+2.17693527632122*^-15*I
-3.141592653589793	-19.218814088612962-3.550604408939229*^-15*I
-3.141592653589793	19.190914771990563+4.538641363241019*^-16*I
-3.141592653589793	-19.15141789765014+2.0777258962131623*^-15*I
-3.141592653589793	-19.10378888027228+1.4966855492496772*^-15*I
-3.141592653589793	19.099290370377865+1.7345658129259305*^-15*I
-3.141592653589793	-19.054080845104178-5.518381337007538*^-16*I
-3.141592653589793	19.042697721356-2.300304387641778*^-15*I
-3.141592653589793	19.03271025994121-8.266582231453382*^-17*I
-3.141592653589793	-19.023931892257227+5.307381145574755*^-17*I
-3.141592653589793	-18.9881973761316+1.1882682963032816*^-15*I
-3.141592653589793	18.970398429440497-3.1231029807444004*^-15*I
-3.141592653589793	-18.90892577992968+1.94955346238103*^-15*I
-3.141592653589793	18.88365388800055-2.9333770579738842*^-15*I
-3.141592653589793	-18.850128176560982+1.3146606828872653*^-15*I
-3.141592653589793	18.817292293076893-1.66369389588674*^-16*I
-3.141592653589793	-18.757486323863233+2.1019253612527686*^-15*I
-3.141592653589793	18.715890399991682+4.0505830582465974*^-16*I
-3.141592653589793	-18.70132832139395-4.993142660938911*^-16*I
-3.141592653589793	-18.688422637301123-4.806396084662691*^-15*I
-3.141592653589793	18.676877783640478-1.0089329259627378*^-15*I
-3.141592653589793	18.649959309520785-1.2698127993520443*^-16*I
-3.141592653589793	-18.625009932923806+1.713427606725808*^-15*I
-3.141592653589793	18.615164408879437-3.597720502940415*^-15*I
-3.141592653589793	18.54790846171326-1.7694676286998913*^-15*I
-3.141592653589793	-18.527676032871508+5.218506005597372*^-15*I
-3.141592653589793	18.44193007403138+5.120375616851543*^-15*I
-3.141592653589793	-18.437511044816908-3.1727937820312184*^-15*I
-3.141592653589793	18.40905837673181+1.057243143073494*^-14*I
-3.141592653589793	-18.353109414577528-1.7763250945638724*^-15*I
-3.141592653589793	18.343443288438106-2.6618693401836864*^-15*I
-3.141592653589793	-18.320422942053785+9.889466688588206*^-16*I
-3.141592653589793	18.280164842697907+1.0380275034988865*^-15*I
-3.141592653589793	-18.27415827487778-2.9240353777454684*^-15*I
-3.141592653589793	18.23923168582509-9.713793321535645*^-17*I
-3.141592653589793	-18.204067529659536+1.7337873279098186*^-15*I
-3.141592653589793	18.19224290831251-5.740899162490584*^-15*I
-3.141592653589793	-18.181607345331802-2.331176520742863*^-16*I
-3.141592653589793	18.174623165805546+5.749602407455818*^-16*I
-3.141592653589793	-18.105963540311397+1.8745279107046533*^-15*I
-3.141592653589793	18.099949285398143+3.5527249834719975*^-15*I
-3.141592653589793	-18.087352800576305-2.8452468872637456*^-15*I
-3.141592653589793	18.071130077471643-9.852634710945478*^-16*I
-3.141592653589793	-18.03226561518764-2.7699204371742925*^-15*I
-3.141592653589793	17.997053206835187-3.5301966388551055*^-15*I
-3.141592653589793	-17.981287605778707-2.5083178095228907*^-15*I
-3.141592653589793	-17.935449681270935+1.973856814630102*^-15*I
-3.141592653589793	17.914623808424352+3.547578928506623*^-15*I
-3.141592653589793	-17.898390603738854+3.170760112757608*^-15*I
-3.141592653589793	17.87696951665965+5.331923063054108*^-15*I
-3.141592653589793	-17.854426870174905+2.6993393489879316*^-15*I
-3.141592653589793	-17.82771314266839-3.5127987780029115*^-15*I
-3.141592653589793	17.820745848220337+6.6436508962443536*^-15*I
-3.141592653589793	17.76861901535573+9.186101622505398*^-15*I
-3.141592653589793	-17.73017676673885+5.415587430725873*^-15*I
-3.141592653589793	17.719395331254223-1.857554139922459*^-15*I
-3.141592653589793	-17.6824297233126+1.0476781171287576*^-15*I
-3.141592653589793	17.679038055525456+4.1558793029767344*^-15*I
-3.141592653589793	17.631254679788153+6.550047461101171*^-16*I
-3.141592653589793	-17.579025552071382+6.106118785883314*^-16*I
-3.141592653589793	-17.552133998367786+3.1768862698293683*^-15*I
-3.141592653589793	17.547989765750017+8.866815921413322*^-17*I
-3.141592653589793	-17.498761072476658+2.9542000250586918*^-15*I
-3.141592653589793	17.490092204930175+3.3874977700132556*^-15*I
-3.141592653589793	17.459223108598884+4.439966447719426*^-15*I
-3.141592653589793	-17.437702883841705-1.059015732176369*^-15*I
-3.141592653589793	-17.40814713081152+1.0587850349072103*^-15*I
-3.141592653589793	17.38687131184042+3.552714129613661*^-15*I
-3.141592653589793	17.372694489823257+1.1600595614378416*^-15*I
-3.141592653589793	-17.362110567782562-1.8878701684804275*^-15*I
-3.141592653589793	17.3156048939059-4.824501421695706*^-18*I
-3.141592653589793	-17.2391738471262+2.0530382221354025*^-16*I
-3.141592653589793	17.225160518315363-6.462408451684693*^-16*I
-3.141592653589793	-17.218422261618358-2.585944446014676*^-16*I
-3.141592653589793	17.17004250598026-3.5443706415612566*^-15*I
-3.141592653589793	-17.147925696008233+1.8956766290541403*^-15*I
-3.141592653589793	17.125101930099852+1.0887058772125414*^-19*I
-3.141592653589793	-17.06171980254342-6.853393596747746*^-16*I
-3.141592653589793	17.038902780088968-1.2712123473069953*^-15*I
-3.141592653589793	-17.029378157595843+2.8071462587225454*^-17*I
-3.141592653589793	17.022711957804685+1.969254209000262*^-15*I
-3.141592653589793	-17.014112337512838+3.570641114717153*^-15*I
-3.141592653589793	16.99005827022706-3.2980870191715393*^-16*I
-3.141592653589793	-16.97954726740619+2.1268721243589695*^-15*I
-3.141592653589793	16.946677486377077-2.504765435530915*^-16*I
-3.141592653589793	-16.918787431767132+2.376808019077876*^-15*I
-3.141592653589793	16.889283076036715+7.034714061687183*^-15*I
-3.141592653589793	-16.881170217694198-6.878015705752143*^-15*I
-3.141592653589793	16.842021793567085-1.0631828746061716*^-15*I
-3.141592653589793	-16.833217757288185+2.9667479588744015*^-15*I
-3.141592653589793	-16.805196716451974-3.913514115914054*^-16*I
-3.141592653589793	16.795156540733874-1.2264429252008672*^-15*I
